id;fecha;temp;feelslike;dew;humidity;precip;precipprob;windgust;windspeed;winddir;cloudcover;visibility;conditionsDay
3454;14/01/2026 12:00;10.7;10.0;3.2;64.6;0.0;8;14.1;7.0;258;57.1;9.4;partly-cloudy
3455;14/01/2026 12:00;11.0;10.5;3.8;66.2;0.0;7;17.2;4.1;220;64.5;13.8;partly-cloudy
5742;14/01/2026 12:00;11.0;10.3;3.7;76.1;0.0;11;12.9;9.3;238;61.2;14.8;partly-cloudy
7018;14/01/2026 12:00;10.8;10.1;3.4;68.5;0.0;8;13.0;3.0;210;52.2;12.2;partly-cloudy
7069;14/01/2026 12:00;10.4;9.8;4.3;72.0;0.0;22;7.1;10.1;283;22.6;10.1;clear
7021;14/01/2026 12:00;10.8;9.9;4.5;61.8;0.0;12;13.4;11.3;255;13.5;8.2;clear
3511;14/01/2026 12:00;10.2;9.8;3.5;75.4;0.1;7;11.6;9.4;245;46.1;13.4;partly-cloudy
7140;14/01/2026 12:00;11.1;10.2;3.8;59.8;0.0;8;11.9;8.8;229;47.9;10.6;partly-cloudy
5762;14/01/2026 12:00;9.6;9.0;3.8;63.2;0.0;2;12.2;9.3;273;37.4;13.5;partly-cloudy
5763;14/01/2026 12:00;10.8;10.2;4.1;80.4;0.0;13;17.0;6.9;292;49.0;9.9;partly-cloudy
5764;14/01/2026 12:00;11.3;10.4;4.8;72.3;0.0;18;13.4;5.8;207;87.5;13.2;cloudy
5765;14/01/2026 12:00;9.6;8.8;4.2;68.6;0.0;6;13.8;8.5;210;33.2;11.8;partly-cloudy
5766;14/01/2026 12:00;10.3;9.5;3.8;66.8;0.0;20;20.6;8.6;252;55.2;13.9;partly-cloudy
5767;14/01/2026 12:00;10.8;10.0;4.6;60.7;0.0;0;14.4;7.8;293;51.9;13.4;partly-cloudy
5768;14/01/2026 12:00;10.0;8.9;3.9;67.2;0.0;14;15.3;9.3;262;47.7;13.0;partly-cloudy
5769;14/01/2026 12:00;10.2;9.5;4.1;66.1;0.0;4;14.3;11.5;240;55.6;11.7;partly-cloudy
5771;14/01/2026 12:00;11.2;10.3;4.4;65.3;0.0;6;14.6;7.6;202;55.0;13.2;partly-cloudy
4472;14/01/2026 12:00;9.8;8.7;4.1;75.8;0.0;0;14.5;8.7;246;60.1;15.5;partly-cloudy
3513;14/01/2026 12:00;10.5;9.7;3.4;74.4;0.0;5;18.1;9.3;288;37.5;13.1;partly-cloudy
5772;14/01/2026 12:00;11.3;10.9;3.7;79.7;0.0;14;16.0;8.7;266;14.3;7.9;clear
3498;14/01/2026 12:00;10.2;9.8;4.5;76.6;0.0;24;17.5;8.9;278;38.9;12.0;partly-cloudy
5775;14/01/2026 12:00;10.9;9.9;4.1;83.0;0.0;16;18.1;4.9;290;50.8;11.4;partly-cloudy
3411;14/01/2026 12:00;11.0;10.2;4.1;60.8;0.0;4;15.7;8.2;269;51.1;10.1;partly-cloudy
3439;14/01/2026 12:00;12.2;11.1;4.9;69.5;0.0;21;14.3;5.3;242;53.0;13.5;partly-cloudy
5778;14/01/2026 12:00;10.6;10.2;3.6;56.0;0.0;15;8.3;5.6;269;23.9;10.9;clear
5780;14/01/2026 12:00;11.7;10.9;4.4;71.1;0.0;30;11.6;6.7;264;62.6;8.6;partly-cloudy
3500;14/01/2026 12:00;11.2;10.6;4.3;68.3;0.0;20;12.1;7.9;253;33.5;13.1;partly-cloudy
7057;14/01/2026 12:00;11.4;10.7;4.6;74.4;0.0;23;10.8;10.7;228;48.5;10.0;partly-cloudy
3522;14/01/2026 12:00;9.4;8.5;3.8;67.8;0.0;0;13.5;4.8;273;69.8;12.8;partly-cloudy
4136;14/01/2026 12:00;10.1;9.1;3.8;66.6;0.0;17;12.2;8.6;271;68.0;9.7;partly-cloudy
4139;14/01/2026 12:00;10.3;9.7;4.3;82.7;0.0;15;17.2;9.5;251;44.6;12.6;partly-cloudy
4134;14/01/2026 12:00;9.8;9.3;3.4;77.9;0.0;0;15.3;5.7;205;48.6;13.0;partly-cloudy
4135;14/01/2026 12:00;10.4;9.6;3.8;81.4;0.0;8;17.9;10.9;268;36.9;9.3;partly-cloudy
4140;14/01/2026 12:00;9.6;9.0;3.6;74.4;0.0;7;15.5;2.5;272;49.9;12.0;partly-cloudy
3471;14/01/2026 12:00;9.7;9.4;4.7;84.7;0.0;14;17.4;9.8;271;56.2;11.8;partly-cloudy
4485;14/01/2026 12:00;11.4;10.6;3.6;67.3;0.0;11;11.1;6.5;289;46.9;11.1;partly-cloudy
4487;14/01/2026 12:00;9.7;9.1;4.2;72.1;0.0;10;19.3;8.7;283;73.6;14.6;partly-cloudy
4488;14/01/2026 12:00;11.3;10.8;3.7;64.4;0.0;22;12.5;7.9;208;53.3;13.2;partly-cloudy
4702;14/01/2026 12:00;10.4;9.7;5.0;82.9;0.0;3;13.7;9.1;269;50.1;10.7;partly-cloudy
3505;14/01/2026 12:00;11.4;11.1;4.5;70.4;0.0;0;15.8;3.2;254;32.4;10.7;partly-cloudy
3506;14/01/2026 12:00;10.8;9.8;4.3;61.6;0.0;0;11.9;11.1;225;51.3;11.7;partly-cloudy
3507;14/01/2026 12:00;11.2;10.4;3.8;69.9;0.0;2;16.4;9.6;290;40.0;9.8;partly-cloudy
4704;14/01/2026 12:00;10.5;9.6;3.7;68.3;0.0;14;15.1;6.5;225;24.1;11.2;clear
4133;14/01/2026 12:00;11.0;10.2;3.9;50.4;0.0;13;20.0;9.8;264;64.8;13.6;partly-cloudy
4130;14/01/2026 12:00;9.9;9.2;3.8;67.2;0.0;9;14.6;3.1;275;64.2;7.8;partly-cloudy
4154;14/01/2026 12:00;10.2;9.7;4.1;76.5;0.0;16;14.3;9.0;260;0.5;14.1;clear
4153;14/01/2026 12:00;11.7;10.9;3.5;71.9;0.0;8;14.0;6.6;253;59.8;11.8;partly-cloudy
7003;14/01/2026 12:00;10.7;9.7;4.1;75.1;0.0;19;18.3;8.5;216;45.6;12.0;partly-cloudy
7004;14/01/2026 12:00;11.0;10.2;3.4;56.6;0.0;8;12.2;6.3;226;48.5;10.4;partly-cloudy
4129;14/01/2026 12:00;10.4;10.3;3.8;75.4;0.0;1;17.8;8.1;218;75.1;12.2;partly-cloudy
4126;14/01/2026 12:00;11.2;10.7;3.7;68.7;0.0;19;8.7;6.3;233;29.4;13.0;clear
4050;14/01/2026 12:00;9.7;8.6;4.2;67.1;0.1;19;17.5;10.0;204;57.1;12.6;partly-cloudy
4049;14/01/2026 12:00;10.3;9.4;3.8;80.5;0.0;17;13.9;6.1;249;35.4;13.8;partly-cloudy
4056;14/01/2026 12:00;11.0;10.4;4.4;76.2;0.0;3;13.3;9.0;240;44.9;12.8;partly-cloudy
4051;14/01/2026 12:00;9.1;8.1;3.6;77.5;0.0;17;11.5;9.1;200;56.0;13.0;partly-cloudy
4059;14/01/2026 12:00;9.9;9.3;4.1;73.9;0.1;11;11.3;8.0;273;29.1;11.6;clear
7076;14/01/2026 12:00;11.2;10.4;3.6;61.1;0.0;13;15.1;11.6;293;59.2;15.3;partly-cloudy
7023;14/01/2026 12:00;10.0;9.1;4.0;74.0;0.0;9;24.8;8.6;251;48.8;9.3;partly-cloudy
7074;14/01/2026 12:00;11.5;10.6;3.7;71.5;0.0;0;10.8;7.2;230;63.6;14.1;partly-cloudy
7072;14/01/2026 12:00;11.0;10.4;3.8;79.0;0.0;14;12.9;4.3;232;33.9;13.3;partly-cloudy
10852;14/01/2026 12:00;10.0;9.2;4.2;68.1;0.0;0;14.3;7.0;259;23.3;16.0;clear
5782;14/01/2026 12:00;9.6;8.9;4.2;70.5;0.0;0;12.5;7.5;245;39.0;11.8;partly-cloudy
7100;14/01/2026 12:00;10.3;9.6;3.7;65.5;0.0;3;15.5;5.8;287;56.5;9.5;partly-cloudy
7099;14/01/2026 12:00;10.2;9.6;3.1;64.2;0.0;14;14.4;9.9;276;31.4;12.1;partly-cloudy
4127;14/01/2026 12:00;10.0;9.1;4.1;64.1;0.0;0;8.8;5.6;215;0.0;11.4;clear
7070;14/01/2026 12:00;10.3;9.5;3.6;80.3;0.0;1;19.3;7.4;217;43.5;14.4;partly-cloudy
5783;14/01/2026 12:00;11.0;10.1;3.9;65.8;0.0;17;18.3;11.3;250;54.6;12.9;partly-cloudy
5784;14/01/2026 12:00;10.8;10.2;4.4;73.9;0.0;19;15.7;7.1;269;54.3;14.2;partly-cloudy
5787;14/01/2026 12:00;11.3;10.6;3.3;62.8;0.1;0;16.8;7.2;212;74.8;9.6;partly-cloudy
5788;14/01/2026 12:00;9.7;9.3;3.0;76.4;0.0;3;14.5;9.1;289;28.2;10.4;clear
5789;14/01/2026 12:00;9.8;9.2;3.6;63.8;0.0;6;13.9;6.5;243;36.7;13.0;partly-cloudy
5791;14/01/2026 12:00;11.2;10.5;4.6;73.9;0.0;3;16.2;9.2;248;100.0;10.1;cloudy
5792;14/01/2026 12:00;10.5;9.7;3.9;70.2;0.0;10;12.8;9.3;296;2.9;10.5;clear
3754;14/01/2026 12:00;10.2;9.6;4.1;52.7;0.0;9;15.2;6.0;204;26.4;11.8;clear
5793;14/01/2026 12:00;11.1;10.6;3.6;86.3;0.0;5;16.0;8.6;238;25.8;12.4;clear
5794;14/01/2026 12:00;11.0;10.5;4.2;73.9;0.0;12;13.7;7.3;266;62.6;11.7;partly-cloudy
3755;14/01/2026 12:00;9.3;8.5;4.2;69.5;0.0;15;14.2;8.1;287;52.0;14.5;partly-cloudy
5796;14/01/2026 12:00;11.1;10.5;3.9;68.8;0.0;5;11.1;5.5;264;41.8;12.7;partly-cloudy
5797;14/01/2026 12:00;11.2;10.7;4.0;72.3;0.0;0;20.0;8.3;245;40.6;12.3;partly-cloudy
5798;14/01/2026 12:00;10.9;10.4;4.1;72.7;0.1;9;12.9;7.3;298;55.9;11.2;partly-cloudy
5799;14/01/2026 12:00;10.6;10.2;4.3;66.5;0.0;0;12.5;7.7;268;47.7;12.6;partly-cloudy
5800;14/01/2026 12:00;10.5;9.9;3.6;69.6;0.0;20;17.1;7.7;275;63.5;14.7;partly-cloudy
5802;14/01/2026 12:00;10.1;9.3;4.0;77.0;0.0;6;18.9;9.4;208;42.3;11.7;partly-cloudy
5804;14/01/2026 12:00;12.0;11.3;3.7;70.3;0.0;10;18.6;5.5;260;71.1;12.5;partly-cloudy
5805;14/01/2026 12:00;10.8;10.3;3.6;81.6;0.0;3;18.0;5.0;293;46.9;11.0;partly-cloudy
5806;14/01/2026 12:00;9.7;9.5;4.4;79.7;0.0;20;13.9;10.1;229;55.5;12.4;partly-cloudy
3774;14/01/2026 12:00;11.1;10.3;4.3;69.4;0.0;10;13.7;11.1;288;40.0;14.4;partly-cloudy
5807;14/01/2026 12:00;9.7;9.1;4.5;70.0;0.0;18;17.5;6.0;277;65.6;14.4;partly-cloudy
5808;14/01/2026 12:00;11.4;10.4;3.5;62.0;0.0;4;20.5;4.6;265;47.5;14.8;partly-cloudy
5809;14/01/2026 12:00;10.2;9.7;4.1;69.0;0.0;32;18.0;7.3;253;67.3;13.6;partly-cloudy
7027;14/01/2026 12:00;10.1;9.2;4.3;74.5;0.1;13;16.0;7.1;268;43.0;10.5;partly-cloudy
5812;14/01/2026 12:00;10.2;9.4;4.3;77.9;0.0;11;14.3;8.7;288;51.8;11.7;partly-cloudy
5813;14/01/2026 12:00;10.7;9.9;4.7;67.8;0.0;12;15.6;5.5;247;55.4;10.2;partly-cloudy
3587;14/01/2026 12:00;10.5;10.1;4.3;81.8;0.1;6;13.8;5.4;285;40.4;15.0;partly-cloudy
5814;14/01/2026 12:00;10.4;10.0;3.2;67.9;0.0;19;17.3;7.2;259;2.7;14.7;clear
5815;14/01/2026 12:00;9.9;9.3;3.6;70.7;0.0;17;14.2;8.0;232;49.4;11.2;partly-cloudy
5816;14/01/2026 12:00;11.2;10.7;4.1;81.9;0.0;13;16.4;7.6;210;73.5;14.5;partly-cloudy
5817;14/01/2026 12:00;9.2;8.1;3.9;62.1;0.0;0;13.1;11.5;254;22.6;9.7;clear
5818;14/01/2026 12:00;9.9;9.2;3.8;82.1;0.0;7;13.5;9.9;229;62.4;12.4;partly-cloudy
5819;14/01/2026 12:00;10.0;9.3;3.8;67.6;0.0;8;11.6;7.8;249;42.3;9.1;partly-cloudy
5820;14/01/2026 12:00;10.5;9.6;3.7;76.2;0.0;1;15.6;11.2;205;55.7;11.1;partly-cloudy
5822;14/01/2026 12:00;10.3;9.6;3.4;66.8;0.0;15;13.4;11.3;206;41.2;13.4;partly-cloudy
5825;14/01/2026 12:00;10.2;9.5;4.0;81.3;0.0;10;17.4;7.7;252;75.8;11.8;partly-cloudy
5827;14/01/2026 12:00;9.6;8.5;3.9;66.4;0.0;13;9.9;7.5;287;47.8;8.7;partly-cloudy
5828;14/01/2026 12:00;9.9;9.6;3.6;63.8;0.0;9;14.9;5.8;225;44.2;14.5;partly-cloudy
5831;14/01/2026 12:00;9.5;8.9;4.2;72.4;0.0;10;12.4;10.0;228;55.2;12.6;partly-cloudy
5832;14/01/2026 12:00;10.6;9.7;4.6;72.1;0.1;6;9.1;6.4;281;34.8;13.7;partly-cloudy
5833;14/01/2026 12:00;10.5;9.8;4.1;63.3;0.0;12;16.4;6.9;291;66.2;9.6;partly-cloudy
5834;14/01/2026 12:00;10.7;10.1;4.2;73.2;0.0;6;16.6;13.5;291;35.7;10.8;partly-cloudy
5835;14/01/2026 12:00;10.4;9.7;3.9;69.3;0.0;6;13.1;9.9;271;100.0;11.5;cloudy
5836;14/01/2026 12:00;10.5;9.9;4.1;63.1;0.0;33;18.3;5.2;244;90.7;12.6;cloudy
5838;14/01/2026 12:00;10.7;9.8;3.0;75.3;0.0;0;15.7;7.1;217;57.9;9.5;partly-cloudy
5840;14/01/2026 12:00;10.6;9.9;3.4;71.4;0.0;0;19.1;7.7;201;47.2;14.3;partly-cloudy
6945;14/01/2026 12:00;10.5;9.7;4.3;64.2;0.0;21;15.6;6.2;243;54.0;11.6;partly-cloudy
5842;14/01/2026 12:00;10.3;9.7;4.3;68.8;0.0;1;13.4;8.2;270;44.7;12.1;partly-cloudy
5844;14/01/2026 12:00;10.7;9.9;3.5;81.3;0.0;8;14.9;6.0;271;56.9;12.2;partly-cloudy
5846;14/01/2026 12:00;9.5;9.0;3.3;72.4;0.1;11;18.5;6.2;215;63.0;10.2;partly-cloudy
5847;14/01/2026 12:00;10.0;8.9;3.3;71.6;0.0;17;14.7;6.8;240;29.2;13.8;clear
5848;14/01/2026 12:00;10.9;9.8;4.0;77.1;0.0;24;16.6;5.3;214;42.3;18.0;partly-cloudy
3428;14/01/2026 12:00;10.1;9.1;5.0;71.5;0.0;3;13.9;8.9;257;42.6;11.0;partly-cloudy
5849;14/01/2026 12:00;11.6;10.8;4.2;68.9;0.0;6;15.7;8.2;243;57.4;12.0;partly-cloudy
5850;14/01/2026 12:00;11.5;10.9;4.1;68.7;0.0;11;14.4;6.0;214;49.7;11.1;partly-cloudy
5852;14/01/2026 12:00;11.4;10.6;3.8;53.8;0.0;2;19.3;8.7;258;34.7;7.0;partly-cloudy
5853;14/01/2026 12:00;10.3;9.5;3.9;60.8;0.0;6;16.5;7.9;244;39.7;14.8;partly-cloudy
5855;14/01/2026 12:00;11.1;10.2;4.0;76.9;0.0;15;12.5;12.6;279;56.1;12.6;partly-cloudy
5856;14/01/2026 12:00;11.7;10.5;4.3;71.3;0.0;4;10.0;9.6;213;55.4;8.8;partly-cloudy
5857;14/01/2026 12:00;10.9;10.5;4.3;71.6;0.0;5;13.0;11.2;259;61.7;14.0;partly-cloudy
5858;14/01/2026 12:00;11.6;11.0;4.1;80.2;0.0;13;19.1;8.5;221;34.5;11.8;partly-cloudy
5859;14/01/2026 12:00;10.9;10.5;4.1;69.0;0.0;12;13.4;7.3;226;60.6;10.6;partly-cloudy
5860;14/01/2026 12:00;9.7;8.8;4.7;67.4;0.0;2;12.8;7.8;267;31.4;11.2;partly-cloudy
5841;14/01/2026 12:00;11.7;10.9;3.7;67.1;0.0;12;16.7;7.7;245;27.0;14.1;clear
9840;14/01/2026 12:00;9.4;8.9;4.1;67.3;0.0;5;16.9;5.9;287;31.8;9.6;partly-cloudy
6947;14/01/2026 12:00;10.8;10.3;3.9;69.2;0.0;5;14.7;5.2;234;39.9;10.0;partly-cloudy
6946;14/01/2026 12:00;10.1;9.7;4.6;72.8;0.0;7;16.1;7.1;243;10.0;12.0;clear
10064;14/01/2026 12:00;11.1;10.2;4.2;60.3;0.0;22;20.1;6.6;214;40.0;12.7;partly-cloudy
5864;14/01/2026 12:00;10.3;9.5;3.8;73.8;0.0;15;11.0;5.5;203;48.5;14.9;partly-cloudy
5865;14/01/2026 12:00;9.6;8.9;4.0;75.9;0.0;8;14.7;6.6;209;43.9;12.7;partly-cloudy
5868;14/01/2026 12:00;10.8;10.3;3.9;67.0;0.0;12;12.8;8.2;251;60.2;16.2;partly-cloudy
5869;14/01/2026 12:00;10.7;10.0;3.9;70.4;0.0;11;16.0;11.0;283;59.6;11.6;partly-cloudy
9856;14/01/2026 12:00;10.6;10.1;4.4;71.1;0.0;10;20.1;5.8;206;57.5;11.3;partly-cloudy
5907;14/01/2026 12:00;10.4;9.6;4.4;71.0;0.0;20;19.5;5.6;209;47.1;13.8;partly-cloudy
5909;14/01/2026 12:00;10.3;9.6;3.6;79.1;0.0;23;14.3;12.3;278;35.9;15.0;partly-cloudy
5910;14/01/2026 12:00;10.6;10.0;4.8;63.5;0.0;6;17.1;7.2;295;34.3;12.6;partly-cloudy
5911;14/01/2026 12:00;10.2;9.4;4.2;78.7;0.0;7;16.8;5.0;271;38.8;12.8;partly-cloudy
5912;14/01/2026 12:00;10.3;9.9;4.5;67.3;0.0;2;18.4;4.7;255;28.8;9.7;clear
5914;14/01/2026 12:00;10.7;9.8;4.6;71.5;0.0;9;12.7;7.6;252;74.3;13.9;partly-cloudy
5915;14/01/2026 12:00;10.7;9.9;3.6;74.0;0.0;3;17.3;7.5;226;58.2;13.8;partly-cloudy
5916;14/01/2026 12:00;10.4;9.5;3.9;79.1;0.0;15;21.1;5.2;250;68.6;12.8;partly-cloudy
5919;14/01/2026 12:00;10.3;9.7;3.6;64.8;0.0;0;18.1;8.4;293;80.0;10.3;partly-cloudy
5921;14/01/2026 12:00;10.3;10.0;3.9;72.5;0.0;22;11.1;7.0;283;67.0;9.3;partly-cloudy
3594;14/01/2026 12:00;10.8;10.3;4.6;73.3;0.0;12;16.4;11.1;265;46.7;10.5;partly-cloudy
5922;14/01/2026 12:00;9.8;9.0;3.7;75.7;0.0;4;13.0;5.9;216;70.7;11.2;partly-cloudy
5923;14/01/2026 12:00;11.0;10.2;4.1;76.0;0.0;1;14.2;8.0;229;68.1;12.9;partly-cloudy
5924;14/01/2026 12:00;10.4;9.5;4.0;71.0;0.0;1;17.2;8.2;249;63.9;14.2;partly-cloudy
5925;14/01/2026 12:00;11.6;10.8;3.7;76.9;0.0;23;7.0;8.4;252;67.4;8.3;partly-cloudy
3644;14/01/2026 12:00;10.4;9.6;4.0;77.1;0.1;0;17.0;8.2;252;56.2;13.2;partly-cloudy
3775;14/01/2026 12:00;9.7;8.9;4.2;73.2;0.0;8;13.2;7.7;235;67.1;11.7;partly-cloudy
3776;14/01/2026 12:00;9.8;8.9;3.1;65.6;0.0;1;20.1;10.2;288;26.6;10.6;clear
3756;14/01/2026 12:00;11.2;10.5;4.0;63.1;0.0;3;14.3;8.6;234;53.6;11.5;partly-cloudy
5927;14/01/2026 12:00;11.0;10.3;4.0;77.0;0.0;7;12.5;7.5;209;68.6;11.6;partly-cloudy
5928;14/01/2026 12:00;9.7;9.1;4.0;81.8;0.0;0;13.1;7.5;256;58.1;11.1;partly-cloudy
5929;14/01/2026 12:00;10.8;10.1;4.5;63.3;0.0;15;13.1;7.6;222;46.6;11.7;partly-cloudy
5930;14/01/2026 12:00;9.1;8.6;3.7;65.9;0.0;14;9.4;4.2;244;59.3;11.7;partly-cloudy
5931;14/01/2026 12:00;10.9;10.3;4.1;58.8;0.0;1;16.9;7.8;251;29.6;12.2;clear
5932;14/01/2026 12:00;9.5;8.8;4.9;66.9;0.0;8;15.6;6.4;280;82.3;9.6;cloudy
5934;14/01/2026 12:00;9.6;8.7;4.5;69.7;0.0;10;17.8;6.1;210;44.6;10.2;partly-cloudy
5936;14/01/2026 12:00;10.3;9.7;4.0;76.1;0.0;22;14.6;9.1;279;53.3;12.9;partly-cloudy
5937;14/01/2026 12:00;9.7;8.8;4.9;54.1;0.0;1;11.8;7.1;218;16.5;13.6;clear
5938;14/01/2026 12:00;10.3;9.4;4.2;81.7;0.0;0;13.4;6.5;269;35.7;13.4;partly-cloudy
5939;14/01/2026 12:00;11.1;10.5;3.9;75.7;0.0;10;13.1;9.8;240;32.3;10.8;partly-cloudy
5940;14/01/2026 12:00;10.4;9.9;4.5;66.7;0.0;11;20.0;5.2;204;74.2;11.5;partly-cloudy
5941;14/01/2026 12:00;11.3;10.7;3.7;69.2;0.0;14;13.0;6.0;297;33.0;12.9;partly-cloudy
5942;14/01/2026 12:00;9.5;8.7;3.7;63.8;0.0;21;18.8;5.7;287;63.1;11.5;partly-cloudy
10552;14/01/2026 12:00;10.6;9.8;3.8;74.5;0.0;20;9.5;9.0;250;65.0;11.7;partly-cloudy
10555;14/01/2026 12:00;12.5;12.2;4.7;72.3;0.0;2;13.7;8.8;268;62.7;13.7;partly-cloudy
10556;14/01/2026 12:00;10.4;9.9;3.2;66.9;0.0;4;17.2;5.9;212;65.5;11.3;partly-cloudy
10554;14/01/2026 12:00;10.7;10.0;4.6;74.6;0.0;5;16.8;7.9;278;34.2;10.4;partly-cloudy
10557;14/01/2026 12:00;10.8;10.2;4.1;76.4;0.0;8;12.0;4.2;264;24.5;9.9;clear
10721;14/01/2026 12:00;11.4;10.6;4.3;64.1;0.0;0;12.0;9.4;276;53.9;9.6;partly-cloudy
10701;14/01/2026 12:00;11.0;10.3;3.9;69.0;0.0;6;15.7;7.8;275;78.2;9.4;partly-cloudy
10702;14/01/2026 12:00;10.5;10.0;4.2;83.6;0.0;0;14.7;10.2;261;17.9;15.1;clear
10707;14/01/2026 12:00;10.5;9.9;4.4;69.6;0.0;22;13.8;6.1;252;10.9;16.5;clear
10716;14/01/2026 12:00;10.3;9.6;3.9;64.9;0.0;0;15.2;8.8;285;20.9;11.7;clear
10724;14/01/2026 12:00;10.7;10.0;3.6;78.1;0.0;8;9.9;9.4;201;45.2;12.7;partly-cloudy
10725;14/01/2026 12:00;10.0;9.4;4.1;72.0;0.0;9;16.3;7.5;222;29.0;12.3;clear
10732;14/01/2026 12:00;9.2;8.6;3.5;69.6;0.0;16;15.7;8.2;210;47.9;10.5;partly-cloudy
10735;14/01/2026 12:00;10.7;9.8;4.9;75.3;0.0;10;22.8;8.0;294;56.3;16.3;partly-cloudy
10736;14/01/2026 12:00;10.5;9.8;4.0;68.0;0.0;7;16.7;7.2;259;33.5;12.1;partly-cloudy
10734;14/01/2026 12:00;11.2;10.4;4.7;55.9;0.1;13;12.3;8.0;297;54.5;14.3;partly-cloudy
10731;14/01/2026 12:00;12.0;10.9;3.9;64.2;0.0;11;13.1;8.3;204;70.1;11.2;partly-cloudy
10726;14/01/2026 12:00;10.7;10.2;3.5;79.0;0.0;0;11.7;7.0;263;49.3;9.9;partly-cloudy
10722;14/01/2026 12:00;11.4;10.6;3.7;74.4;0.0;4;15.5;7.2;232;46.3;14.8;partly-cloudy
10718;14/01/2026 12:00;10.5;10.0;4.2;69.8;0.0;15;15.0;8.3;258;23.4;8.7;clear
10715;14/01/2026 12:00;10.4;9.6;4.2;68.1;0.1;11;14.0;9.9;221;27.9;16.5;clear
10705;14/01/2026 12:00;11.0;10.4;3.9;70.6;0.0;1;16.4;9.6;203;31.6;11.3;partly-cloudy
10818;14/01/2026 12:00;10.8;10.0;4.3;69.4;0.0;4;11.1;7.7;217;6.0;13.3;clear
10819;14/01/2026 12:00;9.7;8.9;4.2;76.1;0.0;1;12.3;12.5;268;48.3;13.9;partly-cloudy
10821;14/01/2026 12:00;11.3;10.6;4.2;69.2;0.0;8;18.6;5.9;210;38.7;10.9;partly-cloudy
10820;14/01/2026 12:00;11.5;11.0;4.7;77.1;0.0;17;13.6;11.2;217;19.2;10.6;clear
10822;14/01/2026 12:00;10.7;9.8;4.2;61.6;0.0;0;13.2;5.8;227;79.7;12.4;partly-cloudy
10823;14/01/2026 12:00;10.4;9.8;4.0;66.9;0.0;22;16.5;7.8;257;71.7;9.7;partly-cloudy
11037;14/01/2026 12:00;11.5;10.6;4.1;63.8;0.0;7;14.6;10.0;217;43.4;12.4;partly-cloudy
11059;14/01/2026 12:00;10.1;9.5;4.2;67.5;0.0;0;15.9;6.1;247;57.3;10.9;partly-cloudy
11172;14/01/2026 12:00;10.3;9.6;4.1;71.2;0.0;10;21.0;9.9;282;15.2;7.9;clear
11173;14/01/2026 12:00;10.6;10.1;3.8;61.7;0.1;26;14.8;9.0;243;33.3;14.9;partly-cloudy
11174;14/01/2026 12:00;11.0;10.8;3.9;65.1;0.0;5;18.8;8.0;294;30.9;9.8;partly-cloudy
11176;14/01/2026 12:00;11.1;10.4;3.5;75.8;0.0;0;13.4;8.6;261;51.6;16.9;partly-cloudy
11178;14/01/2026 12:00;9.8;8.6;3.7;69.3;0.0;1;12.5;10.6;208;76.1;9.6;partly-cloudy
11180;14/01/2026 12:00;9.5;9.2;4.5;67.2;0.0;5;18.4;7.6;261;66.7;16.9;partly-cloudy
11179;14/01/2026 12:00;10.3;9.8;4.5;78.5;0.0;25;12.5;10.0;277;20.4;8.7;clear
11182;14/01/2026 12:00;11.0;10.0;4.1;61.7;0.0;17;14.8;8.8;218;22.5;15.0;clear
11181;14/01/2026 12:00;9.4;8.7;3.9;71.0;0.0;0;10.4;7.5;266;72.8;10.9;partly-cloudy
3528;14/01/2026 12:00;9.9;9.6;3.7;77.5;0.0;0;13.9;6.0;254;56.0;14.1;partly-cloudy
5946;14/01/2026 12:00;10.9;10.0;3.9;75.7;0.0;16;17.6;5.4;270;47.5;12.8;partly-cloudy
10003;14/01/2026 12:00;11.0;10.3;3.3;75.6;0.0;1;12.9;7.1;256;33.5;12.9;partly-cloudy
10004;14/01/2026 12:00;12.0;11.2;4.0;67.2;0.1;13;15.6;8.7;211;54.4;14.5;partly-cloudy
10007;14/01/2026 12:00;11.1;10.7;4.1;77.4;0.0;8;17.0;7.8;252;49.5;9.1;partly-cloudy
5947;14/01/2026 12:00;10.9;10.2;4.0;73.9;0.0;0;14.8;8.4;277;46.5;10.5;partly-cloudy
5948;14/01/2026 12:00;10.6;9.8;4.0;69.7;0.0;30;17.9;8.9;230;26.0;8.3;clear
5949;14/01/2026 12:00;11.4;10.8;3.7;67.8;0.0;14;17.2;9.2;218;47.5;13.0;partly-cloudy
5950;14/01/2026 12:00;9.1;8.2;4.2;69.9;0.0;5;11.8;9.4;233;59.3;9.2;partly-cloudy
5951;14/01/2026 12:00;11.4;10.8;3.4;71.5;0.0;21;19.7;6.3;226;58.5;10.9;partly-cloudy
5953;14/01/2026 12:00;9.8;9.0;4.0;66.3;0.0;9;12.6;11.4;271;40.9;9.4;partly-cloudy
10717;14/01/2026 12:00;10.8;10.0;4.9;60.3;0.1;4;18.3;8.2;275;57.6;11.4;partly-cloudy
5955;14/01/2026 12:00;10.8;9.9;3.9;84.8;0.0;13;14.0;6.2;274;74.4;11.5;partly-cloudy
5956;14/01/2026 12:00;10.2;9.3;4.4;67.3;0.0;3;20.6;7.2;235;62.6;10.6;partly-cloudy
5957;14/01/2026 12:00;11.0;10.3;4.1;77.6;0.0;5;15.2;6.8;260;52.3;13.7;partly-cloudy
5959;14/01/2026 12:00;10.5;10.0;4.3;79.2;0.0;14;17.2;7.9;289;63.6;12.4;partly-cloudy
